Factura_O_Documento_Equivalente__288711459_752922578_0_1_png.rf.296ac5a06c1e31609141c9aee722c1cb.jpg,854,468,919,481,copago
Factura_O_Documento_Equivalente__288711459_752922578_0_1_png.rf.296ac5a06c1e31609141c9aee722c1cb.jpg,153,293,237,303,autorizacion
Factura_O_Documento_Equivalente__288711459_752922578_0_1_png.rf.296ac5a06c1e31609141c9aee722c1cb.jpg,163,278,235,289,ingreso
Factura_O_Documento_Equivalente__288711434_752921602_0_1_png.rf.7688c67cbd1700796e3d5bc07ef267b5.jpg,47,348,116,359,codigo
Factura_O_Documento_Equivalente__288711434_752921602_0_1_png.rf.7688c67cbd1700796e3d5bc07ef267b5.jpg,604,348,674,360,valor_unitario
Factura_O_Documento_Equivalente__288711434_752921602_0_1_png.rf.7688c67cbd1700796e3d5bc07ef267b5.jpg,739,349,757,360,cantidad
Factura_O_Documento_Equivalente__288711434_752921602_0_1_png.rf.7688c67cbd1700796e3d5bc07ef267b5.jpg,845,418,912,432,total
Factura_O_Documento_Equivalente__288711434_752921602_0_1_png.rf.7688c67cbd1700796e3d5bc07ef267b5.jpg,850,486,912,498,cuota_moderadora
Factura_O_Documento_Equivalente__288711434_752921602_0_1_png.rf.7688c67cbd1700796e3d5bc07ef267b5.jpg,708,163,791,176,factura
Factura_O_Documento_Equivalente__288711434_752921602_0_1_png.rf.7688c67cbd1700796e3d5bc07ef267b5.jpg,176,183,278,194,paciente
Factura_O_Documento_Equivalente__288711434_752921602_0_1_png.rf.7688c67cbd1700796e3d5bc07ef267b5.jpg,849,468,914,481,copago
Factura_O_Documento_Equivalente__288711434_752921602_0_1_png.rf.7688c67cbd1700796e3d5bc07ef267b5.jpg,153,293,237,303,autorizacion
Factura_O_Documento_Equivalente__288711434_752921602_0_1_png.rf.7688c67cbd1700796e3d5bc07ef267b5.jpg,163,278,235,289,ingreso
Factura_O_Documento_Equivalente__288711176_752911543_0_1_png.rf.08139dc274259727942f0fdf7fbbf0b8.jpg,153,303,248,314,autorizacion
Factura_O_Documento_Equivalente__288711176_752911543_0_1_png.rf.08139dc274259727942f0fdf7fbbf0b8.jpg,163,289,235,301,ingreso
Factura_O_Documento_Equivalente__288711176_752911543_0_1_png.rf.08139dc274259727942f0fdf7fbbf0b8.jpg,47,348,109,359,codigo
Factura_O_Documento_Equivalente__288711176_752911543_0_1_png.rf.08139dc274259727942f0fdf7fbbf0b8.jpg,604,348,674,360,valor_unitario
Factura_O_Documento_Equivalente__288711176_752911543_0_1_png.rf.08139dc274259727942f0fdf7fbbf0b8.jpg,739,349,757,360,cantidad
Factura_O_Documento_Equivalente__288711176_752911543_0_1_png.rf.08139dc274259727942f0fdf7fbbf0b8.jpg,846,408,913,422,total
Factura_O_Documento_Equivalente__288711176_752911543_0_1_png.rf.08139dc274259727942f0fdf7fbbf0b8.jpg,854,474,916,486,cuota_moderadora
Factura_O_Documento_Equivalente__288711176_752911543_0_1_png.rf.08139dc274259727942f0fdf7fbbf0b8.jpg,851,458,916,471,copago
Factura_O_Documento_Equivalente__288711176_752911543_0_1_png.rf.08139dc274259727942f0fdf7fbbf0b8.jpg,708,163,791,176,factura
Factura_O_Documento_Equivalente__288711176_752911543_0_1_png.rf.08139dc274259727942f0fdf7fbbf0b8.jpg,176,184,278,195,paciente
Factura_O_Documento_Equivalente__288711236_752913823_0_1_png.rf.29550d239c4e572504f53263d8d1431f.jpg,163,289,235,301,ingreso
Factura_O_Documento_Equivalente__288711236_752913823_0_1_png.rf.29550d239c4e572504f53263d8d1431f.jpg,47,348,109,359,codigo
Factura_O_Documento_Equivalente__288711236_752913823_0_1_png.rf.29550d239c4e572504f53263d8d1431f.jpg,604,348,674,360,valor_unitario
Factura_O_Documento_Equivalente__288711236_752913823_0_1_png.rf.29550d239c4e572504f53263d8d1431f.jpg,739,349,757,360,cantidad
Factura_O_Documento_Equivalente__288711236_752913823_0_1_png.rf.29550d239c4e572504f53263d8d1431f.jpg,844,410,911,423,total
Factura_O_Documento_Equivalente__288711236_752913823_0_1_png.rf.29550d239c4e572504f53263d8d1431f.jpg,860,475,921,487,cuota_moderadora
Factura_O_Documento_Equivalente__288711236_752913823_0_1_png.rf.29550d239c4e572504f53263d8d1431f.jpg,708,163,791,176,factura
Factura_O_Documento_Equivalente__288711236_752913823_0_1_png.rf.29550d239c4e572504f53263d8d1431f.jpg,176,183,278,194,paciente
Factura_O_Documento_Equivalente__288711236_752913823_0_1_png.rf.29550d239c4e572504f53263d8d1431f.jpg,854,458,918,471,copago
Factura_O_Documento_Equivalente__288711236_752913823_0_1_png.rf.29550d239c4e572504f53263d8d1431f.jpg,153,304,225,314,autorizacion
Factura_O_Documento_Equivalente__288711435_752921640_0_1_png.rf.65028f64ef016c1595bd16be4780e48b.jpg,47,348,109,359,codigo
Factura_O_Documento_Equivalente__288711435_752921640_0_1_png.rf.65028f64ef016c1595bd16be4780e48b.jpg,604,348,674,360,valor_unitario
Factura_O_Documento_Equivalente__288711435_752921640_0_1_png.rf.65028f64ef016c1595bd16be4780e48b.jpg,739,349,757,360,cantidad
Factura_O_Documento_Equivalente__288711435_752921640_0_1_png.rf.65028f64ef016c1595bd16be4780e48b.jpg,844,420,911,434,total
Factura_O_Documento_Equivalente__288711435_752921640_0_1_png.rf.65028f64ef016c1595bd16be4780e48b.jpg,857,485,919,497,cuota_moderadora
Factura_O_Documento_Equivalente__288711435_752921640_0_1_png.rf.65028f64ef016c1595bd16be4780e48b.jpg,708,163,791,176,factura
Factura_O_Documento_Equivalente__288711435_752921640_0_1_png.rf.65028f64ef016c1595bd16be4780e48b.jpg,176,183,278,194,paciente
Factura_O_Documento_Equivalente__288711435_752921640_0_1_png.rf.65028f64ef016c1595bd16be4780e48b.jpg,855,467,920,480,copago
Factura_O_Documento_Equivalente__288711435_752921640_0_1_png.rf.65028f64ef016c1595bd16be4780e48b.jpg,153,293,237,303,autorizacion
Factura_O_Documento_Equivalente__288711435_752921640_0_1_png.rf.65028f64ef016c1595bd16be4780e48b.jpg,163,278,235,289,ingreso
Factura_O_Documento_Equivalente__288711526_752925062_0_1_png.rf.8151f72c0ddda7bc6d1748ab79874148.jpg,47,348,116,359,codigo
Factura_O_Documento_Equivalente__288711526_752925062_0_1_png.rf.8151f72c0ddda7bc6d1748ab79874148.jpg,604,348,674,360,valor_unitario
Factura_O_Documento_Equivalente__288711526_752925062_0_1_png.rf.8151f72c0ddda7bc6d1748ab79874148.jpg,739,349,757,360,cantidad
Factura_O_Documento_Equivalente__288711526_752925062_0_1_png.rf.8151f72c0ddda7bc6d1748ab79874148.jpg,847,410,914,424,total
Factura_O_Documento_Equivalente__288711526_752925062_0_1_png.rf.8151f72c0ddda7bc6d1748ab79874148.jpg,852,475,913,486,cuota_moderadora
Factura_O_Documento_Equivalente__288711526_752925062_0_1_png.rf.8151f72c0ddda7bc6d1748ab79874148.jpg,708,163,791,176,factura
Factura_O_Documento_Equivalente__288711526_752925062_0_1_png.rf.8151f72c0ddda7bc6d1748ab79874148.jpg,176,183,278,194,paciente
Factura_O_Documento_Equivalente__288711526_752925062_0_1_png.rf.8151f72c0ddda7bc6d1748ab79874148.jpg,850,458,915,471,copago
Factura_O_Documento_Equivalente__288711526_752925062_0_1_png.rf.8151f72c0ddda7bc6d1748ab79874148.jpg,152,292,246,303,autorizacion
Factura_O_Documento_Equivalente__288711526_752925062_0_1_png.rf.8151f72c0ddda7bc6d1748ab79874148.jpg,164,278,236,289,ingreso
Factura_O_Documento_Equivalente__288711442_752921904_0_1_png.rf.9a6801126c3c75e2fc42a23ee975f677.jpg,47,348,116,359,codigo
Factura_O_Documento_Equivalente__288711442_752921904_0_1_png.rf.9a6801126c3c75e2fc42a23ee975f677.jpg,604,348,674,360,valor_unitario
Factura_O_Documento_Equivalente__288711442_752921904_0_1_png.rf.9a6801126c3c75e2fc42a23ee975f677.jpg,739,349,757,360,cantidad
Factura_O_Documento_Equivalente__288711442_752921904_0_1_png.rf.9a6801126c3c75e2fc42a23ee975f677.jpg,848,419,915,433,total
Factura_O_Documento_Equivalente__288711442_752921904_0_1_png.rf.9a6801126c3c75e2fc42a23ee975f677.jpg,858,485,919,496,cuota_moderadora
Factura_O_Documento_Equivalente__288711442_752921904_0_1_png.rf.9a6801126c3c75e2fc42a23ee975f677.jpg,708,163,791,176,factura
Factura_O_Documento_Equivalente__288711442_752921904_0_1_png.rf.9a6801126c3c75e2fc42a23ee975f677.jpg,176,183,278,194,paciente
Factura_O_Documento_Equivalente__288711442_752921904_0_1_png.rf.9a6801126c3c75e2fc42a23ee975f677.jpg,858,468,922,481,copago
Factura_O_Documento_Equivalente__288711442_752921904_0_1_png.rf.9a6801126c3c75e2fc42a23ee975f677.jpg,153,293,221,303,autorizacion
Factura_O_Documento_Equivalente__288711442_752921904_0_1_png.rf.9a6801126c3c75e2fc42a23ee975f677.jpg,163,278,235,289,ingreso
Factura_O_Documento_Equivalente__288711456_752922461_0_1_png.rf.9587ee834d3842af296a12e4cf98e5fe.jpg,47,348,116,359,codigo
Factura_O_Documento_Equivalente__288711456_752922461_0_1_png.rf.9587ee834d3842af296a12e4cf98e5fe.jpg,604,348,674,360,valor_unitario
Factura_O_Documento_Equivalente__288711456_752922461_0_1_png.rf.9587ee834d3842af296a12e4cf98e5fe.jpg,739,349,757,360,cantidad
Factura_O_Documento_Equivalente__288711456_752922461_0_1_png.rf.9587ee834d3842af296a12e4cf98e5fe.jpg,847,421,914,434,total
Factura_O_Documento_Equivalente__288711456_752922461_0_1_png.rf.9587ee834d3842af296a12e4cf98e5fe.jpg,854,487,916,498,cuota_moderadora
Factura_O_Documento_Equivalente__288711456_752922461_0_1_png.rf.9587ee834d3842af296a12e4cf98e5fe.jpg,708,163,791,176,factura
Factura_O_Documento_Equivalente__288711456_752922461_0_1_png.rf.9587ee834d3842af296a12e4cf98e5fe.jpg,176,183,278,194,paciente
Factura_O_Documento_Equivalente__288711456_752922461_0_1_png.rf.9587ee834d3842af296a12e4cf98e5fe.jpg,854,468,918,481,copago
Factura_O_Documento_Equivalente__288711456_752922461_0_1_png.rf.9587ee834d3842af296a12e4cf98e5fe.jpg,152,293,211,303,autorizacion
Factura_O_Documento_Equivalente__288711456_752922461_0_1_png.rf.9587ee834d3842af296a12e4cf98e5fe.jpg,163,278,235,289,ingreso
Factura_O_Documento_Equivalente__288711289_752915839_0_1_png.rf.0f634c4e065993e32c28e8434d239140.jpg,47,348,109,359,codigo
Factura_O_Documento_Equivalente__288711289_752915839_0_1_png.rf.0f634c4e065993e32c28e8434d239140.jpg,604,348,674,360,valor_unitario
Factura_O_Documento_Equivalente__288711289_752915839_0_1_png.rf.0f634c4e065993e32c28e8434d239140.jpg,739,349,757,360,cantidad
Factura_O_Documento_Equivalente__288711289_752915839_0_1_png.rf.0f634c4e065993e32c28e8434d239140.jpg,846,421,913,434,total
Factura_O_Documento_Equivalente__288711289_752915839_0_1_png.rf.0f634c4e065993e32c28e8434d239140.jpg,854,485,915,497,cuota_moderadora
Factura_O_Documento_Equivalente__288711289_752915839_0_1_png.rf.0f634c4e065993e32c28e8434d239140.jpg,708,163,791,176,factura
Factura_O_Documento_Equivalente__288711289_752915839_0_1_png.rf.0f634c4e065993e32c28e8434d239140.jpg,176,183,278,194,paciente
Factura_O_Documento_Equivalente__288711289_752915839_0_1_png.rf.0f634c4e065993e32c28e8434d239140.jpg,853,468,917,481,copago
Factura_O_Documento_Equivalente__288711289_752915839_0_1_png.rf.0f634c4e065993e32c28e8434d239140.jpg,154,304,238,314,autorizacion
Factura_O_Documento_Equivalente__288711289_752915839_0_1_png.rf.0f634c4e065993e32c28e8434d239140.jpg,163,289,235,301,ingreso
Factura_O_Documento_Equivalente__288711403_752920387_0_1_png.rf.9b0356a86e5acd0d5cc3891d90de582b.jpg,47,348,109,359,codigo
Factura_O_Documento_Equivalente__288711403_752920387_0_1_png.rf.9b0356a86e5acd0d5cc3891d90de582b.jpg,604,348,674,360,valor_unitario
Factura_O_Documento_Equivalente__288711403_752920387_0_1_png.rf.9b0356a86e5acd0d5cc3891d90de582b.jpg,739,349,757,360,cantidad
Factura_O_Documento_Equivalente__288711403_752920387_0_1_png.rf.9b0356a86e5acd0d5cc3891d90de582b.jpg,847,420,914,433,total
Factura_O_Documento_Equivalente__288711403_752920387_0_1_png.rf.9b0356a86e5acd0d5cc3891d90de582b.jpg,853,486,915,497,cuota_moderadora
Factura_O_Documento_Equivalente__288711403_752920387_0_1_png.rf.9b0356a86e5acd0d5cc3891d90de582b.jpg,708,163,791,176,factura
Factura_O_Documento_Equivalente__288711403_752920387_0_1_png.rf.9b0356a86e5acd0d5cc3891d90de582b.jpg,176,183,278,194,paciente
Factura_O_Documento_Equivalente__288711403_752920387_0_1_png.rf.9b0356a86e5acd0d5cc3891d90de582b.jpg,853,470,917,483,copago
Factura_O_Documento_Equivalente__288711403_752920387_0_1_png.rf.9b0356a86e5acd0d5cc3891d90de582b.jpg,153,293,237,303,autorizacion
Factura_O_Documento_Equivalente__288711403_752920387_0_1_png.rf.9b0356a86e5acd0d5cc3891d90de582b.jpg,164,277,236,289,ingreso
Factura_O_Documento_Equivalente__288711232_752913687_0_1_png.rf.acc1cb18faec308f046e35771583cfc7.jpg,153,303,224,314,autorizacion
Factura_O_Documento_Equivalente__288711232_752913687_0_1_png.rf.acc1cb18faec308f046e35771583cfc7.jpg,163,289,235,301,ingreso
Factura_O_Documento_Equivalente__288711232_752913687_0_1_png.rf.acc1cb18faec308f046e35771583cfc7.jpg,47,348,109,359,codigo
Factura_O_Documento_Equivalente__288711232_752913687_0_1_png.rf.acc1cb18faec308f046e35771583cfc7.jpg,604,348,674,360,valor_unitario
Factura_O_Documento_Equivalente__288711232_752913687_0_1_png.rf.acc1cb18faec308f046e35771583cfc7.jpg,739,349,757,360,cantidad
Factura_O_Documento_Equivalente__288711232_752913687_0_1_png.rf.acc1cb18faec308f046e35771583cfc7.jpg,853,476,914,487,cuota_moderadora
Factura_O_Documento_Equivalente__288711232_752913687_0_1_png.rf.acc1cb18faec308f046e35771583cfc7.jpg,853,457,917,470,copago
Factura_O_Documento_Equivalente__288711232_752913687_0_1_png.rf.acc1cb18faec308f046e35771583cfc7.jpg,708,163,791,176,factura
Factura_O_Documento_Equivalente__288711232_752913687_0_1_png.rf.acc1cb18faec308f046e35771583cfc7.jpg,177,184,278,195,paciente
Factura_O_Documento_Equivalente__288711232_752913687_0_1_png.rf.acc1cb18faec308f046e35771583cfc7.jpg,846,409,913,423,total
Factura_O_Documento_Equivalente__288711314_752916816_0_1_png.rf.39baccbeb18fedef9df6e1f2122953d6.jpg,47,348,109,359,codigo
Factura_O_Documento_Equivalente__288711314_752916816_0_1_png.rf.39baccbeb18fedef9df6e1f2122953d6.jpg,604,348,674,360,valor_unitario
Factura_O_Documento_Equivalente__288711314_752916816_0_1_png.rf.39baccbeb18fedef9df6e1f2122953d6.jpg,739,349,757,360,cantidad
Factura_O_Documento_Equivalente__288711314_752916816_0_1_png.rf.39baccbeb18fedef9df6e1f2122953d6.jpg,847,420,914,433,total
Factura_O_Documento_Equivalente__288711314_752916816_0_1_png.rf.39baccbeb18fedef9df6e1f2122953d6.jpg,853,486,915,497,cuota_moderadora
Factura_O_Documento_Equivalente__288711314_752916816_0_1_png.rf.39baccbeb18fedef9df6e1f2122953d6.jpg,708,163,791,176,factura
Factura_O_Documento_Equivalente__288711314_752916816_0_1_png.rf.39baccbeb18fedef9df6e1f2122953d6.jpg,176,183,278,194,paciente
Factura_O_Documento_Equivalente__288711314_752916816_0_1_png.rf.39baccbeb18fedef9df6e1f2122953d6.jpg,853,470,917,483,copago
Factura_O_Documento_Equivalente__288711314_752916816_0_1_png.rf.39baccbeb18fedef9df6e1f2122953d6.jpg,154,304,238,314,autorizacion
Factura_O_Documento_Equivalente__288711314_752916816_0_1_png.rf.39baccbeb18fedef9df6e1f2122953d6.jpg,163,289,235,301,ingreso
Factura_O_Documento_Equivalente__288711467_752922888_0_1_png.rf.c44d97f0924a46772ffd282294373a1b.jpg,47,348,109,359,codigo
Factura_O_Documento_Equivalente__288711467_752922888_0_1_png.rf.c44d97f0924a46772ffd282294373a1b.jpg,604,348,674,360,valor_unitario
Factura_O_Documento_Equivalente__288711467_752922888_0_1_png.rf.c44d97f0924a46772ffd282294373a1b.jpg,739,349,757,360,cantidad
Factura_O_Documento_Equivalente__288711467_752922888_0_1_png.rf.c44d97f0924a46772ffd282294373a1b.jpg,843,409,910,423,total
Factura_O_Documento_Equivalente__288711467_752922888_0_1_png.rf.c44d97f0924a46772ffd282294373a1b.jpg,855,475,916,487,cuota_moderadora
Factura_O_Documento_Equivalente__288711467_752922888_0_1_png.rf.c44d97f0924a46772ffd282294373a1b.jpg,708,163,791,176,factura
Factura_O_Documento_Equivalente__288711467_752922888_0_1_png.rf.c44d97f0924a46772ffd282294373a1b.jpg,176,183,278,194,paciente
Factura_O_Documento_Equivalente__288711467_752922888_0_1_png.rf.c44d97f0924a46772ffd282294373a1b.jpg,856,458,921,471,copago
Factura_O_Documento_Equivalente__288711467_752922888_0_1_png.rf.c44d97f0924a46772ffd282294373a1b.jpg,153,293,237,303,autorizacion
Factura_O_Documento_Equivalente__288711467_752922888_0_1_png.rf.c44d97f0924a46772ffd282294373a1b.jpg,163,278,235,289,ingreso
Factura_O_Documento_Equivalente__288711462_752922688_0_1_png.rf.ad947b6912f60489d30a9ea50af4c2a5.jpg,47,348,116,359,codigo
Factura_O_Documento_Equivalente__288711462_752922688_0_1_png.rf.ad947b6912f60489d30a9ea50af4c2a5.jpg,604,348,674,360,valor_unitario
Factura_O_Documento_Equivalente__288711462_752922688_0_1_png.rf.ad947b6912f60489d30a9ea50af4c2a5.jpg,739,349,757,360,cantidad
Factura_O_Documento_Equivalente__288711462_752922688_0_1_png.rf.ad947b6912f60489d30a9ea50af4c2a5.jpg,849,421,916,434,total
Factura_O_Documento_Equivalente__288711462_752922688_0_1_png.rf.ad947b6912f60489d30a9ea50af4c2a5.jpg,854,484,916,496,cuota_moderadora
Factura_O_Documento_Equivalente__288711462_752922688_0_1_png.rf.ad947b6912f60489d30a9ea50af4c2a5.jpg,708,163,791,176,factura
Factura_O_Documento_Equivalente__288711462_752922688_0_1_png.rf.ad947b6912f60489d30a9ea50af4c2a5.jpg,176,183,278,194,paciente
Factura_O_Documento_Equivalente__288711462_752922688_0_1_png.rf.ad947b6912f60489d30a9ea50af4c2a5.jpg,854,467,919,480,copago
Factura_O_Documento_Equivalente__288711462_752922688_0_1_png.rf.ad947b6912f60489d30a9ea50af4c2a5.jpg,152,292,238,303,autorizacion
Factura_O_Documento_Equivalente__288711462_752922688_0_1_png.rf.ad947b6912f60489d30a9ea50af4c2a5.jpg,164,278,236,289,ingreso
Factura_O_Documento_Equivalente__288711436_752921676_0_1_png.rf.6ce5654db7ad05a45c60262d80be76b6.jpg,40,348,115,358,codigo
Factura_O_Documento_Equivalente__288711436_752921676_0_1_png.rf.6ce5654db7ad05a45c60262d80be76b6.jpg,603,347,673,359,valor_unitario
Factura_O_Documento_Equivalente__288711436_752921676_0_1_png.rf.6ce5654db7ad05a45c60262d80be76b6.jpg,740,348,758,359,cantidad
Factura_O_Documento_Equivalente__288711436_752921676_0_1_png.rf.6ce5654db7ad05a45c60262d80be76b6.jpg,848,422,915,435,total
Factura_O_Documento_Equivalente__288711436_752921676_0_1_png.rf.6ce5654db7ad05a45c60262d80be76b6.jpg,852,486,914,497,cuota_moderadora
Factura_O_Documento_Equivalente__288711436_752921676_0_1_png.rf.6ce5654db7ad05a45c60262d80be76b6.jpg,174,183,276,195,paciente
Factura_O_Documento_Equivalente__288711436_752921676_0_1_png.rf.6ce5654db7ad05a45c60262d80be76b6.jpg,851,470,916,483,copago
Factura_O_Documento_Equivalente__288711436_752921676_0_1_png.rf.6ce5654db7ad05a45c60262d80be76b6.jpg,152,293,238,304,autorizacion
Factura_O_Documento_Equivalente__288711436_752921676_0_1_png.rf.6ce5654db7ad05a45c60262d80be76b6.jpg,161,279,233,290,ingreso
Factura_O_Documento_Equivalente__288711436_752921676_0_1_png.rf.6ce5654db7ad05a45c60262d80be76b6.jpg,709,163,792,176,factura
Factura_O_Documento_Equivalente__288711172_752911388_0_1_png.rf.a663a4de9acc33aadd6409edd7375cc6.jpg,154,303,236,314,autorizacion
Factura_O_Documento_Equivalente__288711172_752911388_0_1_png.rf.a663a4de9acc33aadd6409edd7375cc6.jpg,163,289,235,301,ingreso
Factura_O_Documento_Equivalente__288711172_752911388_0_1_png.rf.a663a4de9acc33aadd6409edd7375cc6.jpg,47,348,109,359,codigo
Factura_O_Documento_Equivalente__288711172_752911388_0_1_png.rf.a663a4de9acc33aadd6409edd7375cc6.jpg,604,348,674,360,valor_unitario
Factura_O_Documento_Equivalente__288711172_752911388_0_1_png.rf.a663a4de9acc33aadd6409edd7375cc6.jpg,739,349,757,360,cantidad
Factura_O_Documento_Equivalente__288711172_752911388_0_1_png.rf.a663a4de9acc33aadd6409edd7375cc6.jpg,844,420,911,433,total
Factura_O_Documento_Equivalente__288711172_752911388_0_1_png.rf.a663a4de9acc33aadd6409edd7375cc6.jpg,853,484,914,496,cuota_moderadora
Factura_O_Documento_Equivalente__288711172_752911388_0_1_png.rf.a663a4de9acc33aadd6409edd7375cc6.jpg,851,468,915,481,copago
Factura_O_Documento_Equivalente__288711172_752911388_0_1_png.rf.a663a4de9acc33aadd6409edd7375cc6.jpg,708,163,791,176,factura
Factura_O_Documento_Equivalente__288711172_752911388_0_1_png.rf.a663a4de9acc33aadd6409edd7375cc6.jpg,176,184,278,195,paciente

Factura_O_Documento_Equivalente__288711290_752915887_0_1_png.rf.f0c981ba84c37bfd924a81ad32f1e091.jpg,47,348,116,359,codigo
Factura_O_Documento_Equivalente__288711290_752915887_0_1_png.rf.f0c981ba84c37bfd924a81ad32f1e091.jpg,604,348,674,360,valor_unitario
Factura_O_Documento_Equivalente__288711290_752915887_0_1_png.rf.f0c981ba84c37bfd924a81ad32f1e091.jpg,739,349,757,360,cantidad
Factura_O_Documento_Equivalente__288711290_752915887_0_1_png.rf.f0c981ba84c37bfd924a81ad32f1e091.jpg,847,421,914,434,total
Factura_O_Documento_Equivalente__288711290_752915887_0_1_png.rf.f0c981ba84c37bfd924a81ad32f1e091.jpg,854,487,916,498,cuota_moderadora
Factura_O_Documento_Equivalente__288711290_752915887_0_1_png.rf.f0c981ba84c37bfd924a81ad32f1e091.jpg,708,163,791,176,factura
Factura_O_Documento_Equivalente__288711290_752915887_0_1_png.rf.f0c981ba84c37bfd924a81ad32f1e091.jpg,176,183,278,194,paciente
Factura_O_Documento_Equivalente__288711290_752915887_0_1_png.rf.f0c981ba84c37bfd924a81ad32f1e091.jpg,854,468,918,481,copago
Factura_O_Documento_Equivalente__288711290_752915887_0_1_png.rf.f0c981ba84c37bfd924a81ad32f1e091.jpg,153,304,243,314,autorizacion
Factura_O_Documento_Equivalente__288711290_752915887_0_1_png.rf.f0c981ba84c37bfd924a81ad32f1e091.jpg,162,287,234,299,ingreso
Factura_O_Documento_Equivalente__288711491_752923745_0_1_png.rf.21b995453ec1eb9cdf5b5ec89db9ee4d.jpg,47,348,122,359,codigo
Factura_O_Documento_Equivalente__288711491_752923745_0_1_png.rf.21b995453ec1eb9cdf5b5ec89db9ee4d.jpg,604,348,674,360,valor_unitario
Factura_O_Documento_Equivalente__288711491_752923745_0_1_png.rf.21b995453ec1eb9cdf5b5ec89db9ee4d.jpg,739,349,757,360,cantidad
Factura_O_Documento_Equivalente__288711491_752923745_0_1_png.rf.21b995453ec1eb9cdf5b5ec89db9ee4d.jpg,847,420,914,433,total
Factura_O_Documento_Equivalente__288711491_752923745_0_1_png.rf.21b995453ec1eb9cdf5b5ec89db9ee4d.jpg,855,486,916,497,cuota_moderadora
Factura_O_Documento_Equivalente__288711491_752923745_0_1_png.rf.21b995453ec1eb9cdf5b5ec89db9ee4d.jpg,708,163,791,176,factura
Factura_O_Documento_Equivalente__288711491_752923745_0_1_png.rf.21b995453ec1eb9cdf5b5ec89db9ee4d.jpg,176,183,278,194,paciente
Factura_O_Documento_Equivalente__288711491_752923745_0_1_png.rf.21b995453ec1eb9cdf5b5ec89db9ee4d.jpg,855,469,920,482,copago
Factura_O_Documento_Equivalente__288711491_752923745_0_1_png.rf.21b995453ec1eb9cdf5b5ec89db9ee4d.jpg,153,292,231,303,autorizacion
Factura_O_Documento_Equivalente__288711491_752923745_0_1_png.rf.21b995453ec1eb9cdf5b5ec89db9ee4d.jpg,163,277,235,289,ingreso
Factura_O_Documento_Equivalente__288711196_752912355_0_1_png.rf.23eb9ef86a5c0c2b2614dae2c6668795.jpg,153,303,224,314,autorizacion
Factura_O_Documento_Equivalente__288711196_752912355_0_1_png.rf.23eb9ef86a5c0c2b2614dae2c6668795.jpg,163,289,235,301,ingreso
Factura_O_Documento_Equivalente__288711196_752912355_0_1_png.rf.23eb9ef86a5c0c2b2614dae2c6668795.jpg,47,348,109,359,codigo
Factura_O_Documento_Equivalente__288711196_752912355_0_1_png.rf.23eb9ef86a5c0c2b2614dae2c6668795.jpg,604,348,674,360,valor_unitario
Factura_O_Documento_Equivalente__288711196_752912355_0_1_png.rf.23eb9ef86a5c0c2b2614dae2c6668795.jpg,739,349,757,360,cantidad
Factura_O_Documento_Equivalente__288711196_752912355_0_1_png.rf.23eb9ef86a5c0c2b2614dae2c6668795.jpg,846,419,913,432,total
Factura_O_Documento_Equivalente__288711196_752912355_0_1_png.rf.23eb9ef86a5c0c2b2614dae2c6668795.jpg,854,485,916,497,cuota_moderadora
Factura_O_Documento_Equivalente__288711196_752912355_0_1_png.rf.23eb9ef86a5c0c2b2614dae2c6668795.jpg,854,469,918,482,copago
Factura_O_Documento_Equivalente__288711196_752912355_0_1_png.rf.23eb9ef86a5c0c2b2614dae2c6668795.jpg,708,163,791,176,factura
Factura_O_Documento_Equivalente__288711196_752912355_0_1_png.rf.23eb9ef86a5c0c2b2614dae2c6668795.jpg,176,184,278,195,paciente
Factura_O_Documento_Equivalente__288711399_752920197_0_1_png.rf.8ad79cfdcd958440752cb3de680670a6.jpg,164,277,236,289,ingreso
Factura_O_Documento_Equivalente__288711399_752920197_0_1_png.rf.8ad79cfdcd958440752cb3de680670a6.jpg,47,348,109,359,codigo
Factura_O_Documento_Equivalente__288711399_752920197_0_1_png.rf.8ad79cfdcd958440752cb3de680670a6.jpg,604,348,674,360,valor_unitario
Factura_O_Documento_Equivalente__288711399_752920197_0_1_png.rf.8ad79cfdcd958440752cb3de680670a6.jpg,739,349,757,360,cantidad
Factura_O_Documento_Equivalente__288711399_752920197_0_1_png.rf.8ad79cfdcd958440752cb3de680670a6.jpg,847,409,914,423,total
Factura_O_Documento_Equivalente__288711399_752920197_0_1_png.rf.8ad79cfdcd958440752cb3de680670a6.jpg,856,473,918,485,cuota_moderadora
Factura_O_Documento_Equivalente__288711399_752920197_0_1_png.rf.8ad79cfdcd958440752cb3de680670a6.jpg,708,163,791,176,factura
Factura_O_Documento_Equivalente__288711399_752920197_0_1_png.rf.8ad79cfdcd958440752cb3de680670a6.jpg,176,183,278,194,paciente
Factura_O_Documento_Equivalente__288711399_752920197_0_1_png.rf.8ad79cfdcd958440752cb3de680670a6.jpg,851,457,915,470,copago
Factura_O_Documento_Equivalente__288711399_752920197_0_1_png.rf.8ad79cfdcd958440752cb3de680670a6.jpg,154,294,239,304,autorizacion
Factura_O_Documento_Equivalente__288711452_752922317_0_1_png.rf.68da32b07ac0f03efd2bc3188be7889d.jpg,47,348,109,359,codigo
Factura_O_Documento_Equivalente__288711452_752922317_0_1_png.rf.68da32b07ac0f03efd2bc3188be7889d.jpg,604,348,674,360,valor_unitario
